crop_age_days,sat_ndvi,sat_ndre,sat_ndwi,sat_evi,sat_temp_celsius,sat_diurnal_temp_range,sat_solar_radiation_kwh_m2,sat_precipitation_mm,gdd,hydro_thermal_index,factory_sugar_recovery_pct
287.0,0.7863,0.392,0.3082,0.7338,30.0,8.1,5.06,2.68,517.4,11.17,12.64
340.3,0.643,0.4766,0.4307,0.5073,34.0,12.1,7.67,0.07,746.9,86.84,12.85
445.8,0.5869,0.1589,0.2889,0.4424,25.4,8.3,8.99,0.55,596.7,47.92,12.85
409.1,0.5567,0.1256,0.3445,0.4033,34.3,13.3,8.02,1.71,910.9,39.53,12.85
413.1,0.7919,0.4501,0.5541,0.8219,22.3,15.1,9.42,1.25,424.1,63.4,12.85
330.6,0.7719,0.3727,0.5174,0.676,32.3,10.9,5.28,0.86,669.7,31.0,12.85
309.9,0.6491,0.2093,0.4256,0.5243,35.1,11.4,9.06,1.16,714.8,47.7,12.85
316.5,0.8519,0.4318,0.5441,0.904,31.2,15.3,8.66,0.33,607.6,99.95,12.85
476.8,0.7275,0.2379,0.3593,0.6354,28.1,11.7,6.41,0.85,769.8,40.63,12.85
230.4,0.8052,0.3525,0.334,0.7797,22.6,11.4,9.38,1.04,244.9,52.25,11.74
445.4,0.6736,0.1964,0.4673,0.5436,34.9,12.2,6.3,3.47,1019.2,17.18,12.85
370.5,0.8689,0.4636,0.7431,0.9799,28.6,13.2,9.0,0.45,614.4,81.78,12.85
334.0,0.8732,0.4998,0.5559,0.9676,22.4,8.0,8.96,3.04,347.6,17.68,12.85
408.6,0.7236,0.3456,0.5415,0.7094,31.7,14.4,8.41,1.55,803.1,47.45,12.85
346.5,0.8653,0.3549,0.6045,0.8515,28.7,10.9,7.54,0.03,580.3,79.82,12.85
447.1,0.7965,0.422,0.4513,0.8122,23.7,7.7,5.54,1.93,524.9,14.44,12.85
454.2,0.8006,0.3976,0.2052,0.6907,25.0,14.1,7.39,0.05,590.4,98.71,12.85
329.6,0.8465,0.1886,0.1645,0.7084,22.9,10.4,6.61,8.92,359.4,6.92,12.69
292.0,0.849,0.2125,0.4897,0.7152,30.0,7.9,8.56,3.09,526.7,16.55,12.21
374.0,0.8594,0.528,0.3751,0.8854,30.7,12.7,8.41,0.53,699.7,69.87,12.85
457.2,0.6763,0.551,0.398,0.5916,29.1,14.9,9.1,0.45,780.9,93.85,12.85
274.8,0.8259,0.3643,0.5058,0.8146,33.4,15.0,5.07,0.72,589.1,44.14,12.85
382.0,0.554,0.1416,0.3185,0.3996,34.1,15.6,8.64,0.66,842.4,81.28,12.85
384.2,0.7387,0.3654,0.3399,0.6682,30.6,14.8,9.22,0.7,715.3,80.41,12.85
410.6,0.8077,0.5385,0.5373,0.8234,22.2,7.0,8.55,0.57,417.9,38.12,12.85
254.2,0.742,0.3241,0.5213,0.676,31.7,10.4,5.59,1.46,501.6,23.71,11.77
406.1,0.7912,0.5962,0.5353,0.7985,27.9,14.4,5.37,0.27,643.8,60.74,12.85
456.3,0.661,0.3378,0.381,0.5409,29.9,10.3,5.09,2.81,817.7,13.78,12.85
266.7,0.8502,0.5787,0.6649,0.916,31.1,12.4,7.83,2.51,509.1,27.69,12.85
281.8,0.815,0.5286,0.3676,0.8114,26.9,12.5,7.83,0.97,419.9,49.51,12.85
472.6,0.6218,0.4265,0.3372,0.4945,34.8,10.3,9.44,2.87,1079.3,25.07,12.85
267.1,0.6148,0.3598,0.3611,0.4905,23.9,15.1,6.79,0.43,317.1,72.11,12.58
442.1,0.6978,0.5892,0.6758,0.6427,31.4,11.5,6.49,0.03,857.8,72.93,12.85
348.0,0.8213,0.501,0.5153,0.8664,22.1,11.2,7.81,1.45,350.1,35.67,12.85
284.3,0.6895,0.3674,0.6291,0.6027,34.9,16.0,8.72,0.92,652.3,72.58,12.85
446.4,0.7413,0.3307,0.6181,0.6413,23.6,11.4,9.22,1.26,516.7,46.74,12.85
335.8,0.8078,0.5128,0.5479,0.8486,23.3,8.6,8.61,3.44,380.4,16.68,12.85
353.9,0.8581,0.3323,0.5568,0.9014,26.7,11.6,6.92,5.26,518.8,12.85,12.85
313.4,0.74,0.5133,0.4377,0.6743,27.2,14.3,7.86,1.51,477.3,44.85,12.85
374.2,0.8486,0.3889,0.6577,0.8445,25.0,14.0,8.85,2.17,486.4,39.12,12.85
262.5,0.7748,0.4876,0.4338,0.6724,30.2,14.1,7.21,0.13,477.6,89.82,12.85
321.7,0.7055,0.5808,0.6422,0.6532,28.2,13.4,5.98,0.26,521.1,63.27,12.85
472.0,0.8306,0.33,0.2772,0.7858,22.5,9.3,5.76,1.98,494.6,17.95,12.85
287.1,0.9072,0.4797,0.5582,1.068,26.5,14.8,5.0,0.85,415.6,39.96,12.85
390.8,0.8802,0.2713,0.4104,0.8952,33.3,15.0,8.23,0.89,834.1,65.66,12.85
304.5,0.6651,0.3709,0.5509,0.5814,31.7,8.7,5.5,0.55,598.6,30.97,12.85
421.1,0.7755,0.2724,0.6682,0.7456,32.1,8.2,6.1,1.4,848.4,20.75,12.85
254.0,0.8303,0.6372,0.419,0.8974,31.8,15.8,6.34,0.31,502.3,76.54,12.85
472.2,0.7371,0.6009,0.6245,0.7223,26.4,14.8,7.52,1.48,677.7,44.95,12.85
338.0,0.6826,0.5568,0.5024,0.599,23.4,15.0,6.79,0.29,385.1,79.39,12.85
281.4,0.8316,0.5539,0.4782,0.8645,25.8,15.0,8.04,0.1,388.7,109.52,12.85
239.1,0.735,0.4018,0.7044,0.6893,33.6,11.9,5.25,0.6,517.6,38.93,11.44
264.1,0.704,0.3444,0.3719,0.6327,35.7,12.8,5.56,0.39,626.7,51.09,12.23
355.1,0.6803,0.492,0.3854,0.5562,28.9,11.9,7.25,3.3,600.7,20.08,12.85
307.6,0.856,0.2475,0.5665,0.8508,22.1,7.5,6.52,0.08,311.8,44.82,12.85
435.5,0.6341,0.2083,0.6246,0.5128,24.0,13.7,6.33,0.29,520.9,67.21,12.85
332.0,0.8034,0.5496,0.6892,0.8482,26.5,11.5,5.3,1.19,481.7,27.91,12.85
284.7,0.8065,0.5154,0.2993,0.7451,30.1,12.8,9.03,0.98,515.3,58.4,12.85
380.5,0.8297,0.5989,0.5112,0.9021,23.1,11.5,8.11,0.07,420.5,87.34,12.85
403.8,0.8923,0.5396,0.5927,0.9301,35.2,11.4,5.55,0.01,937.0,62.7,12.85
263.4,0.8747,0.561,0.6918,0.9228,27.1,8.5,5.29,6.64,398.1,5.92,11.91
263.6,0.7129,0.3986,0.4249,0.6519,34.8,9.5,9.39,1.61,600.3,34.16,12.74
229.5,0.8738,0.3819,0.3498,0.7834,32.9,8.4,8.07,0.68,480.4,40.42,11.46
411.5,0.7747,0.4115,0.4922,0.7089,32.6,8.8,6.88,0.95,846.6,30.85,12.85
392.6,0.699,0.1109,0.4313,0.56,30.5,15.8,8.16,0.46,726.1,87.74,12.85
343.4,0.893,0.366,0.6234,0.9543,30.8,8.4,8.4,0.63,644.7,43.08,12.85
439.5,0.6511,0.2417,0.408,0.5592,30.9,9.4,8.51,1.57,832.0,31.2,12.85
429.5,0.8606,0.5804,0.3913,0.9286,30.8,12.3,7.15,3.22,807.5,20.89,12.85
372.2,0.7853,0.3564,0.5586,0.6898,29.8,12.5,6.93,0.31,660.7,66.36,12.85
445.8,0.7772,0.2737,0.3518,0.6663,35.8,8.4,5.05,2.75,1061.3,11.29,12.85
273.5,0.8289,0.5326,0.4915,0.7944,32.3,14.1,9.17,0.19,553.9,108.58,12.85
249.1,0.9201,0.6553,0.5855,1.0812,32.9,14.1,7.71,0.36,520.1,79.62,12.85
290.1,0.743,0.3909,0.6227,0.7191,34.2,9.1,5.91,0.06,644.5,51.13,12.85
234.8,0.6474,0.3252,0.3469,0.5511,25.0,9.6,9.14,0.23,305.7,71.44,11.46
358.1,0.841,0.429,0.4935,0.8388,23.2,15.4,9.12,3.74,400.1,29.71,12.85
463.5,0.6545,0.268,0.346,0.5094,28.8,14.4,9.45,0.92,776.9,70.94,12.85
230.2,0.77,0.5232,0.6445,0.7997,29.2,13.3,8.93,0.12,395.9,105.8,12.64
251.7,0.7124,0.6071,0.6456,0.6682,33.6,7.7,9.49,4.82,544.0,12.63,12.07
337.6,0.7604,0.3945,0.6202,0.6714,28.2,10.8,6.1,3.17,547.3,15.76,12.85
462.8,0.8271,0.5309,0.4272,0.8307,30.0,12.0,8.79,2.11,832.7,34.04,12.85
302.2,0.7617,0.4418,0.5178,0.6343,29.4,8.7,8.7,4.07,525.2,14.93,12.85
351.9,0.7738,0.3675,0.5123,0.8037,22.5,11.0,6.04,0.37,370.7,48.54,12.85
230.8,0.6334,0.2617,0.4429,0.5017,30.6,12.4,5.44,2.72,429.6,18.18,10.78
258.6,0.8623,0.3589,0.5477,0.9042,33.6,9.9,9.41,1.76,558.3,33.94,12.76
476.5,0.7692,0.3903,0.4297,0.6744,24.2,14.0,6.33,3.06,581.6,21.89,12.85
470.9,0.7083,0.4803,0.5791,0.6689,30.3,14.6,8.92,2.39,862.8,38.3,12.85
221.3,0.735,0.5459,0.6967,0.7161,30.3,9.9,5.02,0.64,405.2,30.37,10.97
467.5,0.6855,0.5792,0.594,0.6313,24.3,14.5,5.09,2.23,574.9,22.92,12.85
386.2,0.7254,0.536,0.451,0.6797,23.7,7.9,7.1,0.46,452.9,38.64,12.85
445.7,0.8319,0.3942,0.5068,0.8962,35.7,14.5,6.07,0.6,1057.1,55.28,12.85
338.2,0.6743,0.1992,0.4622,0.5293,27.5,8.4,8.1,0.17,524.7,57.95,12.85
354.1,0.7043,0.3308,0.4574,0.6081,25.2,7.7,7.55,4.1,466.8,11.46,12.85
347.1,0.8585,0.3305,0.5566,0.798,24.4,12.8,5.35,0.52,430.4,45.08,12.85
393.4,0.8084,0.3807,0.68,0.8683,31.3,11.2,5.73,1.1,761.1,30.66,12.85
256.3,0.7022,0.5304,0.6736,0.6147,30.5,15.2,6.75,0.74,475.0,58.66,12.83
227.8,0.8715,0.5221,0.4029,0.9395,31.0,10.3,5.84,4.83,433.0,10.29,10.84
300.1,0.729,0.4882,0.6364,0.6947,23.2,9.6,8.57,0.61,337.0,50.92,12.85
403.2,0.7035,0.2149,0.5304,0.5865,34.5,11.5,6.87,2.26,907.6,24.25,12.85
272.5,0.6139,0.1624,0.5124,0.4899,27.4,11.1,5.42,2.9,421.0,15.43,11.66
395.1,0.8729,0.4311,0.5978,0.8289,26.4,10.1,7.18,0.86,568.4,39.03,12.85
472.2,0.8197,0.2521,0.4095,0.7817,28.5,13.2,5.41,0.71,777.8,41.83,12.85
244.4,0.7028,0.2078,0.6147,0.5897,27.5,13.8,5.58,2.07,377.9,25.18,11.26
394.9,0.7554,0.3522,0.5247,0.605,34.1,14.7,6.08,3.66,872.3,19.14,12.85
335.4,0.7649,0.5097,0.5112,0.7771,35.0,15.8,8.87,2.11,771.7,44.94,12.85
445.7,0.7649,0.5217,0.6292,0.7886,26.2,9.4,9.16,0.39,635.1,62.11,12.85
266.1,0.8596,0.201,0.3652,0.8253,34.1,13.4,8.72,3.29,587.9,27.34,11.96
400.1,0.7436,0.4716,0.4206,0.6597,32.9,10.5,6.5,0.74,837.8,39.53,12.85
437.9,0.683,0.1301,0.4538,0.5244,35.0,13.1,6.23,1.29,1008.6,35.63,12.85
465.6,0.8197,0.4927,0.4698,0.8368,25.4,11.3,7.47,2.67,625.8,22.97,12.85
397.6,0.7161,0.3987,0.6965,0.6935,30.1,15.9,8.25,0.31,718.8,100.15,12.85
349.3,0.624,0.3171,0.3705,0.4876,25.8,13.6,9.47,2.3,483.5,38.89,12.85
380.6,0.6619,0.2636,0.4173,0.5302,33.5,15.6,5.59,1.36,819.8,36.9,12.85
445.9,0.7554,0.3625,0.63,0.7494,22.1,14.5,5.22,3.36,449.2,17.39,12.85
368.4,0.7918,0.329,0.4721,0.7796,29.9,15.1,8.12,0.28,659.6,95.78,12.85
227.9,0.5729,0.1251,0.205,0.4222,26.7,14.3,8.75,0.82,336.1,68.9,10.74
462.0,0.7395,0.5847,0.3466,0.7013,26.5,11.1,8.81,2.68,670.8,26.62,12.85
399.3,0.6833,0.2758,0.3927,0.5788,31.0,9.3,8.05,0.03,759.8,72.51,12.85
395.9,0.6621,0.4965,0.4903,0.5622,33.9,10.3,9.29,0.18,867.8,81.48,12.85
276.1,0.849,0.4833,0.6438,0.9054,30.5,7.2,7.3,7.0,511.5,6.56,12.27
391.3,0.739,0.4495,0.6374,0.7266,33.9,11.7,9.11,0.49,858.7,71.48,12.85
322.4,0.8381,0.4017,0.4677,0.8072,25.7,11.5,9.36,5.57,441.8,16.45,12.85
389.3,0.8459,0.4846,0.6167,0.9322,29.3,11.7,8.81,0.3,672.5,79.35,12.85
247.7,0.8001,0.2164,0.3145,0.7516,28.3,15.8,6.39,0.67,404.0,60.29,11.86
391.0,0.7004,0.582,0.5884,0.664,22.2,15.2,5.88,2.1,397.4,28.88,12.85
479.8,0.6834,0.3327,0.5304,0.6045,29.8,8.5,7.47,1.61,853.9,24.2,12.85
232.5,0.7693,0.5141,0.6033,0.787,31.3,10.3,7.04,1.31,447.9,31.51,11.73
474.1,0.7653,0.6051,0.4572,0.7816,30.3,10.8,8.95,1.13,866.9,45.4,12.85
325.8,0.6847,0.4064,0.3033,0.5421,32.3,10.2,5.45,2.78,661.6,14.77,12.85
446.4,0.7266,0.3633,0.5312,0.7226,30.0,14.2,6.16,0.4,803.5,62.34,12.85
423.4,0.8044,0.3577,0.6101,0.836,22.9,11.7,8.38,0.88,463.0,52.35,12.85
367.4,0.8266,0.3427,0.4395,0.8691,23.6,12.1,5.43,0.25,427.3,52.61,12.85
412.0,0.8265,0.149,0.6274,0.7398,30.4,14.7,6.44,1.36,756.0,40.08,12.85
448.4,0.7425,0.5611,0.4264,0.7313,25.8,14.3,6.74,0.43,621.0,67.08,12.85
325.1,0.7578,0.5187,0.5499,0.7617,23.1,8.2,7.8,0.61,361.3,39.7,12.85
305.0,0.7717,0.2769,0.4723,0.687,28.0,13.4,5.71,0.96,488.5,39.2,12.85
393.6,0.9157,0.4964,0.5724,1.0772,29.8,10.9,8.87,0.04,699.0,93.09,12.85
430.0,0.5965,0.2822,0.2826,0.4455,26.6,9.7,7.01,0.14,628.0,59.14,12.85
418.2,0.8717,0.3426,0.6305,0.7871,32.1,7.5,9.13,1.74,840.0,24.84,12.85
427.4,0.7261,0.3727,0.3639,0.6693,31.0,11.4,7.11,0.84,812.7,43.95,12.85
333.3,0.6736,0.3882,0.5212,0.6036,26.7,10.2,6.24,3.0,488.5,15.9,12.85
432.6,0.8004,0.5488,0.5755,0.7985,32.6,9.3,5.64,1.78,889.9,18.79,12.85
251.3,0.7762,0.2485,0.5215,0.6278,31.1,13.3,5.02,0.01,479.4,65.68,12.09
361.6,0.7747,0.4769,0.5933,0.8047,30.9,13.9,7.39,1.44,684.2,42.23,12.85
221.5,0.6011,0.223,0.3518,0.4492,29.7,9.2,5.48,0.15,393.1,43.96,10.4
304.4,0.7008,0.4019,0.427,0.5706,22.2,7.4,6.76,2.28,309.2,15.36,12.85
315.3,0.5515,0.1513,0.2641,0.3983,31.8,14.6,7.65,7.15,622.7,13.74,12.38
323.0,0.8905,0.5884,0.5293,0.9357,27.3,7.1,6.24,1.14,493.1,20.71,12.85
400.8,0.8118,0.5335,0.4261,0.866,35.2,15.4,5.79,1.72,929.8,32.82,12.85
321.0,0.7399,0.3482,0.4845,0.7081,33.5,12.6,8.49,0.41,688.7,76.32,12.85
336.7,0.7294,0.4472,0.4491,0.7133,30.2,9.9,9.26,0.86,613.7,49.19,12.85
281.8,0.7953,0.3335,0.5371,0.6488,25.5,9.2,5.45,2.91,381.2,12.86,12.49
317.0,0.7051,0.3422,0.5334,0.6411,24.9,7.1,5.7,0.27,407.5,31.66,12.85
279.1,0.751,0.3607,0.5403,0.6915,26.8,9.1,9.32,0.46,412.1,58.1,12.85
239.0,0.7948,0.3003,0.4575,0.7625,28.7,8.2,5.17,0.88,398.5,22.61,11.0
376.9,0.8208,0.1776,0.2194,0.6964,26.1,12.5,9.4,1.87,533.1,40.99,12.85
393.7,0.7113,0.4032,0.6937,0.669,29.2,8.5,5.02,0.71,677.6,25.0,12.85
381.1,0.8576,0.3988,0.6684,0.863,24.3,11.8,8.93,3.94,469.3,21.25,12.85
340.5,0.8405,0.5816,0.4241,0.8891,35.7,12.3,6.38,0.15,806.6,68.4,12.85
318.7,0.8207,0.4761,0.5998,0.7995,23.5,9.7,9.22,0.69,366.9,52.69,12.85
444.5,0.6133,0.3184,0.3185,0.4768,35.0,7.3,6.43,1.85,1024.4,16.49,12.85
